state,file_name,scheme_text
Maharashtra,state_maharashtra_doc_70.txt,"
The state government of Maharashtra has launched Chief Minister Krishi Sanjivani Yojana – 2017 or Mukhyamantri Krishi Sanjivani Yojana amnesty scheme for 41 lakh farmers of the state. The objective of this amnesty scheme is to give forgiveness for those farmers who are unable to pay their energy bills. Through this scheme, the state government will recover dues of Rs. 10,890 crore from 41 lakh farmers.
According to the Energy department, govt. will waive the penalty and interest of Rs. 8,164 crore on the farmers of the state. Total pending electricity bills of Rs. 19,272 crore will be recovered through the Chief Minister Krishi Sanjivani Yojana. 
In addition, the farmers who have failed to pay their pending electricity bills since 2012 will get huge benefits under the scheme. However, the benefit of Mukhyamantri Krishi Sanjivani Yojana will be available only if each consumer including farmers pay their present energy bill.



(adsbygoogle=window.adsbygoogle||[]).push({});

Chief Minister Krishi Sanjivani Yojana – 2017
The state government has appealed that each farmer has to pay their present bill within seven days to avail the scheme benefits. If the farmers fails to pay their dues then their electrical connection will be disconnected. The energy department did not disconnect the electricity connections of farmers for last three years hence, the pending amount has reached the alarming stage.
The Power holding company of the state has failed to purchase the electricity and provide it at minimum rates. Therefore, the state government has launched Chief Minister Krishi Sanjivani Yojana to recover Rs. 10,890 crore dues from 41 lakh farmers.


(adsbygoogle=window.adsbygoogle||[]).push({});

Furthermore, the state government has admitted that the farmers who have their pending bills below Rs. 30,000, they can pay their balance in five installments. Farmers with pending bill amount of above Rs. 30,000 can pay their balance in ten installments.
Mukhyamantri Krishi Sanjivani Yojana – Installments
Farmers with up to Rs. 30,000 of dues can pay their pending bills as follows –
First installment – December 2017
Second installment – March 2018
Third installment – June 2018
Fourth installment – September 2018
Last or fifth installment – December 2018
The farmers who have to pay their pending bills above Rs 30,000, can pay their dues in an interval of 45 days in 10 installments. Moreover, If the farmers fail to avail the benefit of Mukhyamantri Krishi Sanjivani Yojana amnesty scheme, then they have to pay the pending dues along with interest and penalty. The department will establish several special camps for the farmers to create the awareness about the clear their dues under the scheme. 
Moreover, the government has informed that each farmer of the state will get a solar power from next year under Chief Minister Saur Krishi Vahini Yojana. By using solar power, the farmers will get electricity at lesser rates. Subsequently, an identified group of 200 farmers will get 1 MW solar power while a group of 4,000 farmers will get 20 MW solar power. Therefore, the government will acquire land on rent from farmers for next 15 years for the installation of the solar power panels.
Chief Minister Krishi Sanjivani Yojana 2017
According to the notification, the state government has distributed electricity meters to 24.41 lakh farmers while 15.41 lakh farmers have received the power connection without meter.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_49.txt,"
The state government of Maharashtra is formulating a pension scheme for Journalists and the initiative will be launched soon. In the last Legislative council of the state, CM Devendra Fadnavis, announced the scheme to provide pension to Journalists.
The government is studying process and policies of the scheme which is being used by the other states including, Goa, Jharkhand, Arunachal Pradesh etc. After which the pension scheme for Journalists will be launched in Maharashtra.
A corpus funds to make the scheme successful in the scheme will soon be allocated by the government, which will be used to pay monthly pension to the journalists.



(adsbygoogle=window.adsbygoogle||[]).push({});

After announcing a grant of Rs. 10 lakh to the Amravati Union of Working Journalists (AUWJ), CM also assured the journalists to help them in the matter of housing.
For the protection of working journalists, the Maharashtra cabinet has also approved the “Journalists Protection Act”.  This act was introduced earlier to consider suggestion from various sectors.


(adsbygoogle=window.adsbygoogle||[]).push({});

Now, it is to be seen when the pension scheme for journalists will become effective.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_40.txt,"
The state govt. of Maharashtra is going to implement Slum Rehabilitation Scheme across the state. Under this scheme, Siddha Group, Kolkata Based Firm will make an investment of Rs. 12 billion for development of its second housing project in Mumbai under Slum Rehabilitation Scheme. Till date, Siddha group has delivered around 6,000 units and construction is ongoing in 4 cities – Kolkata, Mumbai, Jaipur and Bengaluru.
Govt. will provide pakka houses to the poor people living in slums through Slum Rehabilitation Authority (SRA). Till date, SRA is only available in Mumbai, Pune and Nagpur like metro cities but it will extend across the state. 
As per the report of state housing department, houses for slum in Mumbai and other metro cities are being developed through SRA. SRA Authority will be extended to other locations of the state as well. Through this, SRA can provide pakka houses to poor people and redevelop slums. 



(adsbygoogle=window.adsbygoogle||[]).push({});

Maharashtra Slum Rehabilitation Scheme – Siddha Group Housing Project
PM Narendra Modi is going to realize the vision of “Housing For All by 2022”. All the newly developed houses would be given to those people who doesn’t possess their own houses. Govt. wants that poor people must have roof of their own. A new policy will be framed and is going to be approved in cabinet meeting. Extending SRA in all other small cities will benefit to the people in large extent. SRA is going to expand the additional floor space index such that the particular project becomes feasible for the developers. 
Various land owners have been asked to come forward and to develop their land. Land owner will not have to pay a single penny and government will invest all the money. Land owner will get 35% of the total project profit and remaining 65% will be retained by the government. Govt. will construct the maximum number of houses which will possess the dual benefit. All the house who don’t have houses will get the house and property market is also going to be remain maintained.


(adsbygoogle=window.adsbygoogle||[]).push({});

Siddha group will start new project at Wadala in South Mumbai under Slum Rehabilitation Scheme. This project will start till December 2018 and delivered by 2023 in 2 phases. Company will construct 1700 units for slum dwellers and another 750 units for sale in 7 acre project. The total project of the cost would be around 12 bn and funds will be available through internal accruals and construction finance from banks / NBFCs.
Siddha Group to Invest 12 bn on Housing Project
In next 2 to 3 months, company would raise funds to meet construction cost. Siddha Group has not fixed selling price but it will be aggressive. This is company’s 2nd project in Mumbai under Slum Rehabilitation. Another 2 acre project is already undergoing at Kandivali where around 400 units are going to be constructed for slum dwellers and 256 units for sale to homebuyers.
This project was launched in March 2017 and is going to be delivered by June 2021. For this project, a total investment of Rs. 3.25 billion would be made. Siddha group has launched this project at Rs. 10,500 / sq.ft and now rate is 12,500 / sq.ft. Sales are going good and the company has already sold 60% of total units.
Siddha Company has already completed 26 projects in Kolkata comprising of 5 million sq ft development. 7 projects are underway in this city with 15 million sq ft of development. Siddha group develops 2 million sq ft and constructing 2 million sq ft in Jaipur. In Bengaluru, company has completed 1 small project of 50,000 sq. ft





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_28.txt,"
Maharashtra govt. invites Textile Units online registration form at dirtexmah.gov.in. Now all the textile units in the state can register online at the official website of Directorate of Textiles. This would enable the textile units to avail the benefits of New State Textile Promotion Policy 2018-23. All the textile units can apply online for electric subsidy / power subsidy after making online registrations and get approval from Textiles department. 
Textile sector is a major contributor to GDP, industrial production, employment generation and export revenue generation. The textile industry contributes around 14% of India’s total industrial production, 4% of GDP and 13% of total exports. 
This textile sector is a major generator of employment opportunities for youths with 2nd largest industrial capacity and has employed more than 5 crore till date. 



(adsbygoogle=window.adsbygoogle||[]).push({});

Maharashtra Textile Units Online Registration Form
Below is the complete procedure for the textile units to make online registration at the official portal of directorate of textiles, Maharashtra:-

Step 1 – Firstly visit the official website at dirtexmah.gov.in
Step 2 – At the homepage, click at the “Registration Form for Textile Unit section” or can directly this link. This will appear as shown below after opening:-
Registration Textile Units Maharashtra
Step 3 – Afterwards, applicant units can click at the “New Registration” as marked with number 1 in the figure above, then the new user general registration form for textile units will appear as follows:-
Maharashtra Textile Units Registration Form
Step 4 – Here all the textile units in the state can fill all the necessary details about the authority accurately and can upload Registration Certificate document and Passport Size photograph.

Finally, all the units will have to click at the “Submit 1st Part” button to complete the Maharashtra Textile Units Online Registration Process. Moreover, candidates can click at “Login for Incomplete Registration Forms” link to fill the remaining registration form.


(adsbygoogle=window.adsbygoogle||[]).push({});

Maharashtra Textile Units Electric Power Subsidy Form
After making online registrations as a new user, all the textile units can apply online for Power Subsidy. For this purpose, all the textile units in the state of Maharashtra can fill the Electric Subsidy Form, for which the procedure has been shown below:-

Firstly follow the same procedure as above till Step 2 or directly visit the official link – https://www.directortextilesmah.in/main.php
At the opened page, click at the “Electric Subsidy Form” link to open the textile units registration form for power subsidy as shown below:-
Power Subsidy Form Textile Units Maharashtra
Here all the registered textile units in Maharashtra can make login and fill the Electric Subsidy Form to avail power subsidy.

The official directorate of textiles website also contains the list of incomplete registration forms, list of pending forms for department approval and list of approved forms.

Textile units in Maharashtra can now register online for getting power subsidy on textile directorate website.To know the detailed process and how, watch this [email protected] @smritiirani pic.twitter.com/86fAE4QevO
— CMO Maharashtra (@CMOMaharashtra) January 19, 2019

Moreover, all the applicant textile units can see the New Maharashtra Textile Policy 2018 – 2023 to get more information about the govt. plans of promoting the textiles sector. For more details, visit the official website at http://dirtexmah.gov.in/





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_24.txt,"
Maharashtra govt. is going to implement Prajwala Scheme of Tejashri Financial Services & Hirakani Maharashtrachi for rural women. Under Tejashri Scheme, the state govt. will provide financial assistance to debt ridden women for repayment of loans and to provide them with working capital. Moreover, govt. will also start Hirakani Maharashtrachi Yojana to provide skill training to women in rural areas. 
The state govt. will implement Tejashree Financial Services Scheme by Mahila Arthik Vikas Mahamandal (MAVIM) as per the announcement made by Finance Minister Sudhir Mungatiwar on 1 February 2019. In addition, women entrepreneurs who are working through women’s self-help groups can also avail the scheme benefits.
The total funding for Prajwala Scheme through Tejashree Financial Services will be Rs. 68.53 crore in next 3 years.



(adsbygoogle=window.adsbygoogle||[]).push({});

Maharashtra Prajwala Scheme – Tejashree Financial Services
Maharashtra govt. will provide help to debt ridden women from self help groups (SHGs). The assistance would be given for loan repayment and providing working capital under Prajwala Scheme of Tejashree Financial Services. Tejashri Scheme 2019 is going to be implemented by the state’s Mahila Arthik Vikas Mahamandal (MAVIM). This scheme will help in understanding the needs of rural women and to bring them into the mainstream of development.
The state govt. of Maharashtra will distribute Rs. 68.53 crore in the upcoming 3 years as a part of this programme. This amount would include Rs. 10,000 as loan per person to all those who belongs to poor sections of the society. Moreover, Self-help groups (SHGs) will get financial assistance of Rs 20,000 for repayment of loans. In addition to this, SHGs will also get working capital of upto Rs. 2 lakh to assist women entrepreneurs in their businesses.


(adsbygoogle=window.adsbygoogle||[]).push({});

A memorandum of understanding (MoU) is going to be signed between the Commissioner, Human Development Mission and MAVIM for the Prajwala Scheme under Tejashri Financial Services. 
Maharashtra Hirakani Maharashtrachi Scheme
The state govt. is also going to start another scheme namely Hirakani Maharashtrachi Scheme 2019 which aims to impart skill sets to women. Moreover, district as well as Taluka level camps for training would also be organized. The finance minister also inaugurated the convention of the women self-help groups in the state. 
Both the Prajwala Scheme under Tejashri Financial Services and Hirakani Maharashtrachi Scheme aims to bring out women from debt trap and to impart skill training respectively to enable them to earn livelihood. The women entrepreneurs who are engaged in small businesses and are looking for market through their self-help groups would be imparted training on various skill sets. 
All such women who finds it difficult to repay business loans would be benefited from Tejashri Financial Services. Moreover, all such women can now prosper in their business by using the skill sets after training.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_37.txt,"
Maharashtra government has launched a single online platform named MahaDBT portal for unprecedented expansion of direct benefits to the deprived and deserving students. This scholarship portal will reform government delivery system by re-engineering the existing process in welfare schemes. Now candidates can check complete list of scholarship schemes (dept. wise), fill the MahaDBT scholarship schemes online registration form and make login at mahadbtmahait.gov.in
Aaple Sarkar DBT (Direct Benefit Transfer) is a portal aims to transfer the benefits and subsidies of various social welfare schemes like E-Scholarships, Pension, Disaster etc. directly into the bank accounts of the beneficiaries. Any citizen of India can make registration for scholarships on this MahaDBT portal. The eligibility and disbursement will be according to the schemes as displayed.
Govt. of Maharashtra encourages all citizens to have aadhaar number so that benefits can be directly transferred to Aadhaar seeded bank account. However, applicants which does not possess aadhaar number can also apply online and fill registration form to avail scheme benefits.



(adsbygoogle=window.adsbygoogle||[]).push({});

MahaDBT Scholarship Schemes Online Registration Form & Login
Below is the complete procedure to apply online and make online registrations for MahaDBT scholarship schemes:-

Firstly visit the official MahaDBT portal at mahadbtmahait.gov.in
At the homepage, click at the “New Applicant Registration” button present on the right side of the page or directly click this link
Aaple Sarkar MahaDBT Portal Registration
At the new page, registrations for scholarship schemes can be made online using aadhaar number (Aadhar based) or without aadhaar number (Non-aadhar based).
Aadhaar Based Registration – In case the applicant posses aadhaar number then, candidates can click at the “Yes” option, enter the “Aadhaar number” and verify OTP to open the MahaDBT scholarship online registration form which will appear as follows:-
MahaDBT Scholarship Online Registration Form (Aadhaar Based)
Here candidates can enter and verify all the details using OTP which includes e-mail ID verification and mobile number verification.
Non-Aadhaar Based Registration – In case the applicant posses aadhaar number then applicant can click at the “No” option, then 2 case arise. First is that applicant possesses “Aadhaar Enrollment ID” and second is that applicant does not possess “Aadhaar Enrollment ID”.
Non Aadhaar Based MahaDBT Scholarship Registration
Next, candidates can fill all the details, upload the supporting documents, upload photograph & signature (read instructions) and click at the “Register” button to complete the registration process and to get username and password.
MahaDBT Login – All the candidates can make Login to open their account.
MahaDBT Scholarship Schemes Applicant Login
Finally, applicants can complete the profile and apply online for scholarship scheme at MahaDBT portal.

To know the complete registration process in details, download the help manual, understand the complete process and apply online for MahaDBT scholarship schemes.	


(adsbygoogle=window.adsbygoogle||[]).push({});

List of All Scholarship Schemes at MahaDBT Portal
MahaDBT portal is now open for all applicants studying in any institute across the state. Students can now submit their scholarship application form online as per the applicable scheme on priority. The complete list of schemes (department wise) is being provided here:-


List of All Schemes (Department Wise)


Social Justice and Special Assistance Department


Government of India Post-Matric Scholarship


Post-Matric Tuition Fee and Examination Fee (Freeship)


Maintenance Allowance for student Studying in professional courses


Rajarshri Chhatrapati Shahu Maharaj Merit Scholarship


Post-Matric Scholarship for persons with disability


Tribal Development Department


Post Matric Scholarship Scheme (Government Of India )


Tuition Fee & Exam Fee for Tribal Students (Freeship)


Vocational Education Fee Reimbursement


Vocational Education Maintenance Allowance


Directorate of Higher Education


Rajarshi Chhatrapati Shahu Maharaj Shikshan Shulkh Shishyavrutti Scheme


Assistance to Meritorious Students scholarship – Junior Level


Education Concession to the Children of Ex-Servicemen


Eklavya Scholarship


State Government Open Merit Scholarship


Scholarship to Meritorious students possessing Mathematics /Physics


Government Vidyaniketan Scholarship


State Government Daxshina Adhichatra Scholarship


Government Research Adhichatra


Education Concession to the Children Freedom Fighter


Jawaharlal Nehru University Scholarship


Assistance to Meritorious Students scholarship – Senior Level


Dr. Punjabrao Deshmukh Vasatigruh Nirvah Bhatta Yojna (DHE)


Directorate of Technical Education


Rajarshi Chhatrapati Shahu Maharaj Shikshan Shulkh Shishyavrutti Yojna(EBC)


Dr Panjabrao Deshmukh Vastigruh Nirvah Bhatta Yojna(DTE)


School Education and Sports Department


Open Merit Scholarships in Junior College


Merit Scholarships for Economically Backward Class Students


VJNT,OBC and SBC Welfare Department


Post Matric Scholarship to VJNT Students


Tuition Fees and Examination Fees to VJNT Students


Payment of Maintenance Allowance to VJNT and SBC Students Studying in Professional Courses and Living in Hostel Attached to Professional Colleges


Rajarshi Chhatrapati Shahu Maharaj Merit Scholarship for students studying in 11th & 12th standard of VJNT & SBC category


Post Matric Scholarship to OBC Students


Post Matric Scholarship to SBC Students


Tuition Fees and Examination Fees to OBC Students


Tuition Fees and Examination Fees to SBC Students


Directorate of Medical Education and Research


Rajarshri Chhatrapati Shahu Maharaj Fee Reimbursement Scheme


Dr Panjabrao Deshmukh Hostel Maintenance Allowance


Minority Development Department


State Minority Scholarship Part II (DHE)


Scholarship for students of minority communities pursuing Higher and Professional courses(DTE)


Scholarship for students of minority communities pursuing Higher and Professional courses(DMER)


For more details, visit the official website https://mahadbtmahait.gov.in/





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_69.txt,"
The State government of Maharashtra is going to launch “Chief Minister Agricultural Solar Feeder Scheme” or “Mukhyamantri Saur Krishi Vahini Yojana” in the state. Under the scheme, the government will provide solar feeders to ensure 12-hour power supply for agro pumps across the state. The objective of the scheme is to provide power to farmers for at least 12 hours a day at cheaper rates.
According to the notification, the government has informed that the earlier distribution of portable solar pumps had not worked out properly because of insufficient response from the farmers of the state. Therefore, the government is now planning solar power generation through small plants. 
Initially, the solar power will be distributed to only dedicated feeders. Currently, the government is implementing solar power generation projects in Solapur and Latur on Public Private Partnership basis.



(adsbygoogle=window.adsbygoogle||[]).push({});

Maharashtra CM Agricultural Solar Feeder Scheme
The farmers of the Maharashtra state will get cheap and assured electricity across the state through solar feeder scheme in next three years. Recently, the CM of Maharashtra performed the Bhumipujan (ground breaking ceremony) for first solar project under the ’Chief Minister Agricultural Solar Feeder’ scheme at Ralegan Siddhi.
Agricultural Solar Feeder Scheme
Moreover, the govt. is going to install the solar power plants to ensure continuous supply of electricity in all weather to the farmers. The farmers will get electricity at Rs. 1.20 per unit. The tender process for this scheme is completed and solar panels installation process of 500 MW will be completed by March 2018. Govt. will officially launch Mukhyamantri Saur Krishi Vahini Yojana in the month of April 2018.


(adsbygoogle=window.adsbygoogle||[]).push({});

Mukhyamantri Saur Krishi Vahini Yojana
The state government is going to obtain agricultural land from farmers on rent for the duration of 15 years for the installation of the solar power panels. Solar Power is a renewable source of energy and available at affordable rates. Therefore, government is giving more focus on setting up of solar panels across the state. The Mukhyamantri Saur Krishi Vahini Yojana will help in reducing input cost and enhance production of agriculture product.

#ecofriendly CM @Dev_Fadnavis performed e-launching of various projects under Mukhyamantri Saur Krushi Yojana (मुख्यमंत्री सौर कृषी योजना) in Mantralaya, Mumbai. These include #solar projects, electric vehicles charging stations and power connections to agricultural pumps. pic.twitter.com/gyPLOELDXw
— CMO Maharashtra (@CMOMaharashtra) October 16, 2018

The state government of Maharashtra has recently launched mahalabharthi.in portal where the state residents can check their eligibility for various schemes and details.





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_16.txt,"
महाराष्ट्र अपंग पेंशन योजना 2019 ऑनलाइन आवेदन / पंजीकरण पत्र अब sjsa.maharashtra.gov.in पर उपलब्ध है, महाराष्ट्र राज्य में विकलांग पेंशन स्कीम के लिए आवेदन करें

Table of Contents

Maharashtra Handicap Pension Scheme Online ApplyMaharashtra Physically Handicapped Pension Scheme EligibilityAssistance Amount to Beneficiaries of Disabled Pension Scheme in MaharashtraStatistical Summary for Specially (Differently) Abled Pension Scheme Important Points to Remember for Viklang Pension Yojana
Viklang Pension Yojana Maharashtra Marathi | Handicap Pension Scheme Online Form Maharashtra | Disabled Pension Form Online Maharashtra | Maharashtra Pension Yojana 2020 for Persons with Disability
Maharashtra govt. is inviting Physically Handicapped (Viklang) Pension Scheme online application form at sjsa.maharashtra.gov.in. In Maharashtra Handicap Pension Scheme, a disabled person in the age group of 18 to 65 years and having 80% disability is eligible. Under Indira Gandhi National Disability Pension Scheme, specially abled people in Maharashtra state gets Rs. 600 per month as pension. All the apang people can now apply online and differently abled people can also download Disability Pension Scheme application form PDF.
Under Viklang Pension Scheme of Maharashtra, a physically handicapped person gets Rs. 600 per month. Person with disability either male or female is entitled to get Rs. 200 per month under Indira Gandhi National Disability Pension Scheme (IGNDPS). Moreover the disabled person with more than 80% disability will also get Rs. 400 per month under state sponsored Sanjay Gandhi Niradhar Anudan Yojana.



(adsbygoogle=window.adsbygoogle||[]).push({});

People can now download Maharashtra Disability Pension Scheme form pdf and make handicapped pension scheme online apply to get their name included in the list of beneficiaries.
Maharashtra Handicap Pension Scheme Online Apply
Maharashtra Handicap Pension Scheme Online Application PDF download is available at the offices of Collector / Tehsildar / Talathi. Physically Handicapped Pension Scheme is an ambitious pension scheme which is run by the Maharashtra state government. Social Justice and Special Assistance (SJSA) department is responsible for the successful implementation of disability pension scheme. Now people can make Viklang Pension Scheme Online Apply at sjsa.maharashtra.gov.in. The important features and highlights along with the Disabled Pension Maharashtra online apply process is given below:-


(adsbygoogle=window.adsbygoogle||[]).push({});

SchemeDetailed InformationName of the SchemeIndira Gandhi National Disability Pension SchemeType of SchemeCentrally SponsoredCategory of SchemePension SchemeBeneficiary CategoryAll Category Disable PersonsBenefits ProvidedUnder Handicap Pension Scheme in Maharashtra, Rs. 600 per month is given to each beneficiaryApplication ProcessUnder this scheme application is submitted to Collector Office / Tahsildar / TalathiContact Details for CitizensCollector Office / Tahsildar / TalathiMajor BeneficiariesPersons with 80% or more disability and in the age group of 18 to 65 yearsFeatures of Maharashtra Viklang Pension Yojana
For complete details of the Physically Handicapped (Viklang) Pension Scheme Maharashtra or Indira Gandhi National Disability Pension Scheme (IGNDPS) – https://sjsa.maharashtra.gov.in/en/schemes-page?scheme_nature=37
Maharashtra Physically Handicapped Pension Scheme Eligibility
Here is the complete eligibility criteria for Physically Handicapped Pension Scheme of disabled people:-
Candidates must be a resident of Maharashtra.A person having minimum 80% disability is eligible under Viklang Pension Scheme.A disabled person must lie in the age group of 18 to 65 years.
Assistance Amount to Beneficiaries of Disabled Pension Scheme in Maharashtra
The disabled or differently abled person is entitled to receive Rs. 200/- per month under Indira Gandhi National Disability Pension Scheme (IGNDPS). He / She also receives Rs 400/- per month under State sponsored Sanjay Gandhi Niradhar Anudan Yojana. 
Statistical Summary for Specially (Differently) Abled Pension Scheme 
Sr NoYearExpenditureBeneficaries12012-130022013-14165498532014-151705892Summary of Disability Pension Scheme Maharashtra
Important Points to Remember for Viklang Pension Yojana
In order to avail the Viklang Pension Yojana benefits, candidate must not be a beneficiary of the other state govt. schemes like Maharashtra Vridha Pension Yojana, Widow Pension Scheme Maharashtra
All the interested and eligible candidates now does not have to make unnecessary visits at the offices. Instead they can easily apply online to avail benefits of Maharashtra Viklang Pension Yojana 2020.
For more details, click the link – https://sjsa.maharashtra.gov.in/en/scheme-category/disability-welfare?&Submit=Submit&page=1 or click at https://pune.gov.in/scheme/indira-gandhi-national-disability-pension-scheme/





(adsbygoogle=window.adsbygoogle||[]).push({});

Content Source / Reference Link: sjsa.maharashtra.gov.in
SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_32.txt,"
Maharashtra govt. has decided to launch Baby Care Kit Scheme to provide Rs. 2,000 worth baby care kits as a gift to moms on birth of children. Now, all the new born children born in state primary health care centers or government hospitals will get these free kits. Moreover, this scheme would be applicable for the first child in the family.
These baby care kits will be given to the mothers of new born babies to encourage them to give birth to their child in hospitals. This would ensure that the children gets mother’s milk and proper nourishment. Such a scheme is operating in Andhra Pradesh, Tamil Nadu and Telangana and it has shown good results in those states. 
This scheme in Maharashtra will ensure that the Infant Mortality Rate (IMR) is reduced in the state. Department is under the process to draft a proposal worth Rs. 80 crore to provide the kits. 



(adsbygoogle=window.adsbygoogle||[]).push({});

Baby Care Kit Scheme Maharashtra – Items List
All the Baby Care Kit would comprises of the following items which would cost around Rs. 2,000 in the market as mentioned in the list below:-

Baby Clothes
A Small Bed
Towel, Plastic Diaper (Nappies)
Body Massage Oil
Thermometer
Mosquito Net
Wollen Blanket
Shampoo
Nail Cutter
Hand Gloves
Socks
Body Wash Liquid
Hand Sanitizer
Wollen Clothes for Mother
Small Toys

As per the answer to a RTI query, around 13,500 infants died between April 2017 and February 2018. Out of these children, around 22% were born premature, 7% with contracted pneumonia, 12% died with asphyxia, 10% has congenital malformations and 7% contracted various other infections.


(adsbygoogle=window.adsbygoogle||[]).push({});

Dept. of women and child development claimed that out of the 20 lakh pregnant women (8 lakh in urban areas & 12 lakh in rural areas) who gives birth annually, only 50% of such women get their names registered in the state health care centers and government hospitals. Moreover, around 4 lakh are first time mothers. 

#मंत्रिमंडळनिर्णय#MaharashtraCabinet शासकीय प्राथमिक आरोग्य केंद्र,शासकीय रुग्णालयांत ‘बेबी केअर कीट’ pic.twitter.com/22czt6qxEd
— CMO Maharashtra (@CMOMaharashtra) December 11, 2018

The cabinet committee has also approved proposal to seek loan of Rs. 6,985 cr from National Bank for Agriculture & Rural Development (NABARD) for 48 projects under Pradhan Mantri Krishi Sinchayee Yojana (PMKSY).





(adsbygoogle=window.adsbygoogle||[]).push({});

SAVE AS PDF
"
Maharashtra,state_maharashtra_doc_13.txt,"
Maharashtra Budget has been presented in the Assembly and the state govt. has made a total allocation of Rs 31,000 crore. This is Rs. 6,000 crore more from last year for 2 crucial sectors of agriculture and irrigation. Accordingly, the Chhatrapati Shivaji Maharaj Shetkari Sanman Yojana (CSMSSY) loan waiver scheme launched in 2017 expanded to include khavti karz of farmers. In addition, a new Atal Arthasahay Yojana has been introduced in the Maharashtra Budget 2019-2020. 
Maharashtra govt. to cover new schemes as well as old and some schemes which have been expanded to include those left out earlier. In this budget, water resource ministry has been allocated Rs. 12,597.13 crore for irrigation projects. Agriculture and allied sectors has been allocated Rs. 18,403 crore in the Maharashtra 2019-2020 Budget. 
Among the new schemes, there is Rs. 5 / litre subsidy to milk farmers. Subsequently, accidental death insurance for farmers has been expanded to include family members.



(adsbygoogle=window.adsbygoogle||[]).push({});

CSMSSY Maharashtra 2019 – Loan Waiver Scheme to Include Farmer’s Khavti Loans
In the Maharashtra Budget unveiled on 18 June 2019, the CSMSSY crop loan waiver scheme will now cover consumption loans for tribal communities. The state govt. is laying emphasis on agriculture and irrigation to double production and income of farmers. The socio-economic empowerment of individual small and marginal farmers is necessary for overall growth of the state. Extended CSMSSY loan waiver scheme will include khavti karz. Khavti Loans are the loan given to small and poor farmers in backward and tribal belts and is specifically meant for their food needs.
The state govt. has sanctioned Rs. 24,102 crore to 50.27 lakh account holders under CSMSSY. In order to include more beneficiaries in CSMSSY scheme, the scope has been expanded and khavti loans have been included in it. Maharashtra govt. is also going to take decision shortly to those farmers who became ineligible for technical or some other reasons. For ensuring high rural outreach, the govt. has allocated Rs. 210 crore to expand the scope of insurance cover for accidental death of farmers by extending the cover to family members to benefit 5.5 crore people.


(adsbygoogle=window.adsbygoogle||[]).push({});

Atal Arthasahay Yojana in Maharashtra
A new scheme called Atal Arthasahay Yojana with an outlay of Rs. 500 crore. Under this scheme, the govt. will provide assistance to promote innovative agro-based projects by various cooperative institutions. In case of accidental death of farmers, compensation to limit of Rs. 2 lakh is given by insurance company appointed by govt. under Gopinath Munde Shetkari Apghat Vima Yojana. Till date, an insurance premium to approx. 1.37 cr farmers whose name appears on 7/12 extract is being paid by govt. to insurance companies.
Maharashtra budget allocated Rs. 390 cr for Bhavantar Yojana which aims to help farmers bridge the price difference b/w minimum support price and market price. All the milk producing farmers would get Rs. 5 per litre subsidy but the packaged milk is excluded from this scheme. Till date, 42 cooperative milk federations and private milk producers have been benefited under this scheme. To encourage export of milk powder, a grant of Rs. 50 per kg has been given to milk federations and private milk processing industries.





(adsbygoogle=window.adsbygoogle||[]).push({});

Content Source / Reference Link: https://indianexpress.com/article/cities/mumbai/maharashtra-budget-2019-20-rs-31000-crore-allocation-for-agriculture-irrigation-sectors-5787505/
SAVE AS PDF
"
